1849 50
1394_0_57_58_27_28	1022	-0.187411 0.166060 0.070574 -0.189642 -0.108019 0.053678 0.014409 0.086514 -0.032249 0.093803 -0.163036 0.120481 0.073614 -0.233943 0.208663 0.028506 -0.089816 0.111343 0.044191 -0.055119 0.445304 0.083088 0.178403 0.094213 0.124872 -0.021880 -0.123455 -0.103472 -0.131173 0.030511 0.143055 -0.074934 -0.024342 -0.183211 -0.092914 0.154403 0.044258 0.099287 -0.073564 0.416277 -0.014840 0.113375 0.216948 -0.008862 -0.122227 -0.102283 -0.088774 0.108330 0.074661 0.073049 
4208_0_36_37_9_10	1023	-0.119521 -0.005284 -0.152593 -0.257801 0.103124 -0.105209 -0.003900 -0.084057 -0.069323 -0.033452 -0.317804 0.289659 0.032621 -0.250717 0.182157 -0.157774 0.085331 -0.103410 0.047870 0.138888 0.113868 -0.174109 0.047868 -0.057298 0.076652 0.109296 -0.023485 0.129808 0.294676 -0.103789 0.069299 -0.038428 -0.051065 -0.076011 0.016302 -0.109380 0.000076 0.039460 -0.048947 0.360440 -0.235856 0.107602 0.069001 -0.118301 -0.078196 -0.170393 -0.027827 -0.146917 0.044059 0.170765 
2336_0_2_3_13_14	1024	-0.112826 0.235211 0.039487 0.054456 0.087398 0.122891 -0.110407 0.072578 0.131581 -0.098492 -0.078964 0.367395 0.113626 -0.001090 0.167152 -0.095892 0.013188 -0.096132 0.048205 0.205275 -0.072783 0.129147 0.226275 -0.197006 0.085361 0.160101 -0.210981 0.052781 0.029895 0.335073 0.011757 -0.061390 -0.027280 -0.018477 -0.153157 0.177681 -0.105323 0.273293 -0.177764 0.094346 -0.104507 -0.030960 -0.208433 -0.173821 -0.074297 -0.137480 0.127330 -0.039014 0.008456 -0.049162 
5933_0_26_27_61_62	1025	0.032445 0.102511 -0.048747 -0.232892 0.083581 0.186417 -0.106267 0.105849 -0.059924 0.092294 -0.429491 0.271545 0.011428 -0.321323 -0.007673 -0.173131 -0.068561 -0.041282 -0.018939 0.140354 0.063094 0.080675 0.083895 -0.210725 0.063457 -0.046392 0.123617 -0.217335 -0.058099 -0.075128 0.071945 0.079030 0.036074 -0.119918 -0.097541 0.363498 0.007510 0.191223 0.166118 -0.006324 -0.070099 0.103974 0.094693 -0.051033 0.021920 -0.176067 -0.040103 0.133197 0.089555 -0.023746 
6737_0_21_22_9_10	1026	-0.177456 0.142587 0.025098 -0.281497 0.276792 -0.026971 0.054044 0.195110 -0.018593 0.234240 -0.361714 0.135520 -0.031525 -0.052134 -0.068052 -0.064693 0.080230 -0.166560 -0.091130 0.160776 -0.010867 -0.235181 0.361547 -0.145554 0.000794 -0.063022 -0.069518 -0.059933 0.036914 0.124084 0.196467 -0.032936 0.093760 0.086123 -0.113794 0.108525 -0.188577 0.178224 0.086786 -0.073429 0.122346 0.029693 0.063128 0.038489 -0.020474 0.042782 0.126867 0.034385 -0.137046 -0.145808 
2791_0_4_6_49_50	1027	0.104025 -0.100652 0.061335 0.106122 0.224982 -0.206699 0.082142 0.081244 0.056529 0.085751 -0.145447 0.243182 0.223934 -0.202559 0.014005 -0.076834 -0.078290 -0.002397 0.329435 -0.011564 0.105466 0.193539 0.163492 -0.131804 -0.131885 -0.034705 -0.202894 -0.115229 0.141030 0.172375 0.052286 0.006141 0.001825 0.046628 -0.019885 0.108880 -0.115860 -0.013852 0.025642 0.130086 0.070523 -0.031182 0.106934 -0.235441 -0.264502 -0.117392 -0.310467 -0.056353 0.188620 0.060365 
7176_0_18_19_1_2	1028	-0.166930 -0.277193 0.065333 -0.080690 0.227407 -0.197955 -0.042078 0.056354 0.269432 -0.095150 -0.100358 0.255526 0.071433 0.174918 0.079328 -0.019899 -0.000776 0.002524 0.206964 0.064610 0.203481 -0.053416 0.232117 0.096931 -0.014015 0.007636 -0.123089 0.135859 0.192148 0.321080 0.236465 0.053960 -0.014828 0.166292 -0.065573 0.112460 0.128392 0.135175 -0.074185 0.195079 0.017537 0.012517 0.090647 0.037841 -0.124806 -0.197237 0.073584 0.033014 0.102592 0.104821 
996_0_56_57_42_43	1029	-0.109471 -0.119301 -0.214352 -0.159870 -0.010420 0.128066 0.157498 0.210284 -0.009818 0.069480 -0.135823 -0.041224 -0.129720 -0.215626 0.119146 -0.107171 -0.076736 -0.065156 0.089382 0.209970 0.031777 0.090882 0.307767 -0.319908 -0.051470 -0.131229 -0.271240 -0.103288 -0.104281 0.005750 0.118231 0.150694 -0.023866 -0.206801 -0.127571 -0.054922 0.126826 -0.090489 -0.090980 0.089064 0.160874 -0.074136 0.203808 -0.058763 0.044473 -0.217171 -0.083297 0.043364 -0.108594 -0.203056 
2350_0_12_13_54_55	1030	0.164458 0.246078 -0.121736 -0.078846 0.284307 0.021028 -0.011919 0.195863 -0.117653 -0.042183 -0.073333 0.299788 -0.151030 -0.116709 0.022817 -0.125546 -0.157572 -0.009735 0.152760 0.078166 -0.017614 0.077722 0.061671 0.013637 0.048023 -0.162685 -0.227029 0.040207 -0.018288 0.070838 0.015783 0.134711 0.239626 -0.004462 -0.175835 0.396628 -0.020716 0.005740 -0.110790 0.245874 -0.078827 -0.088763 -0.011458 -0.074026 -0.137218 -0.169647 -0.215904 0.017164 0.069146 -0.007493 
2350_0_49_50_12_13	1031	0.003785 0.298666 -0.189540 -0.099544 0.271709 -0.048424 0.020447 0.153682 -0.086538 -0.051263 -0.115738 0.224708 -0.025021 -0.141196 -0.027892 -0.083400 -0.089458 -0.099394 0.129874 0.033451 -0.059337 0.031532 0.098249 -0.021781 -0.005083 -0.223987 -0.136999 -0.007460 0.052606 0.043256 0.026479 0.158564 0.293403 0.058668 -0.196315 0.291422 0.011791 -0.032120 -0.159238 0.285221 -0.069889 -0.084069 0.059613 -0.002181 -0.116676 -0.191964 -0.323464 0.077767 0.126126 0.041991 
2350_0_49_50_54_55	1032	0.041731 0.297353 -0.184457 0.000853 0.282790 -0.030609 -0.046249 0.083394 -0.126565 -0.067472 -0.111419 0.242683 -0.052534 -0.111891 -0.037538 -0.207154 -0.227129 0.040902 0.110675 0.006859 -0.025344 0.016339 0.172481 -0.098323 0.031408 -0.240230 -0.237193 0.021649 -0.071641 0.016057 0.026486 0.086282 0.252371 0.035771 -0.288533 0.211932 0.034782 -0.083010 -0.162378 0.224112 -0.074809 -0.092890 0.012591 -0.093844 -0.095539 -0.104105 -0.278187 0.041760 0.019907 0.006794 
1438_0_28_29_26_27	1033	-0.124411 0.005221 -0.041169 -0.224753 0.231123 0.028538 -0.114591 0.009777 -0.228649 -0.124452 -0.069601 0.263581 0.063438 -0.009038 -0.235176 -0.198250 -0.189499 -0.017349 0.004364 0.186907 0.102923 0.048644 0.038200 -0.102248 -0.068794 0.115073 -0.082904 0.132050 -0.059724 0.090993 0.075095 0.006258 -0.087338 -0.091409 -0.417394 -0.166073 0.211706 0.092695 -0.103514 0.327353 0.104365 -0.110159 -0.098659 -0.054763 -0.039732 0.082427 0.016718 0.088023 -0.090737 -0.163535 
6739_0_35_36_42_43	1034	-0.144702 0.133876 -0.333697 -0.063188 0.166922 0.259049 -0.016771 -0.063637 0.239335 0.121264 -0.098241 0.358624 -0.012746 -0.133997 -0.152795 -0.139770 0.013991 -0.019824 0.290797 0.264235 -0.055940 -0.039645 0.033747 -0.088218 0.163204 0.102405 -0.104474 0.017987 0.137315 0.139436 0.041746 -0.033045 0.113241 -0.028923 -0.264944 -0.013648 -0.105092 0.070550 0.045388 0.177625 0.055089 -0.011426 0.202774 -0.023161 0.194377 -0.012921 -0.042821 -0.018993 0.010217 -0.001927 
4211_0_31_32_25_26	1035	-0.095024 0.120746 -0.258839 -0.037810 0.027656 0.006592 -0.001227 0.006825 0.082369 -0.089374 -0.383727 0.272840 -0.037588 -0.196300 0.030385 -0.253047 0.110176 0.139579 0.024546 0.151674 0.023322 -0.036501 -0.003432 0.066075 0.081587 -0.248012 0.003642 -0.045220 0.260389 0.155990 0.139689 0.085828 0.139625 -0.130834 -0.227180 -0.090459 -0.038950 0.078927 -0.132467 0.146778 -0.025963 0.187810 0.054131 0.166640 0.000441 -0.185814 -0.148585 0.000443 -0.032109 0.223818 
7198_0_7_9_4_5	1036	-0.092959 0.026394 0.024125 0.007752 0.189723 -0.075749 -0.040938 0.059534 -0.037301 -0.010200 -0.095519 0.239111 0.005112 0.023986 -0.093486 -0.175257 0.098525 0.052077 -0.039467 0.178850 0.101368 -0.106641 0.374328 0.130047 0.058798 -0.188642 -0.478196 -0.256827 0.124835 0.106466 0.242137 0.178725 -0.112369 -0.037442 0.045862 -0.035482 -0.039897 0.008722 -0.070373 0.070904 -0.121081 0.122188 0.072466 -0.008623 -0.129561 -0.087190 0.162068 -0.142377 -0.059464 0.157420 
7198_0_17_18_4_5	1037	0.018600 0.000689 0.122845 -0.047031 0.156384 -0.111899 0.059407 0.067830 0.012866 -0.048340 -0.142359 0.204005 0.024547 0.032099 -0.052401 -0.125794 0.161649 0.052148 0.016085 0.187773 0.133403 -0.075556 0.365640 0.200123 0.034771 -0.130971 -0.460423 -0.232341 0.176526 0.165419 0.256591 0.202023 -0.036272 0.038116 0.080381 0.034075 -0.002838 -0.009552 -0.020634 0.080078 -0.152800 0.079956 0.124146 -0.031454 -0.101512 -0.055833 0.153906 -0.130098 -0.012450 0.158436 
7198_0_7_9_17_18	1038	-0.027598 -0.056285 -0.012448 0.046538 0.227589 -0.046773 -0.064906 0.124398 0.047245 -0.013810 -0.041811 0.185253 0.038805 -0.008427 -0.088934 -0.212439 0.148825 0.105102 0.039477 0.139454 0.155706 -0.061139 0.330650 0.141626 0.159143 -0.108645 -0.479273 -0.200787 0.183175 0.114343 0.212801 0.157096 -0.163550 0.077538 0.019847 0.003038 -0.012691 -0.021287 0.024974 0.072511 -0.193594 0.161963 0.087060 -0.066748 -0.114274 -0.177732 0.082252 -0.134181 -0.003824 0.107272 
2794_0_5_6_9_10	1039	0.140598 0.051340 0.044892 -0.063579 0.176920 -0.004541 -0.032936 -0.153969 0.012455 -0.007144 -0.211872 0.347986 0.061534 0.037679 0.135150 -0.104756 -0.009219 0.141267 0.117429 0.289761 -0.105342 0.058378 0.102806 0.116887 0.211989 0.081220 -0.253270 -0.140082 0.183261 0.039310 0.061266 0.152343 -0.106818 -0.020255 -0.159779 0.004421 0.143334 -0.037360 -0.102019 0.156447 -0.048375 -0.146788 0.180713 -0.270651 -0.025569 -0.189793 -0.124096 0.213112 -0.189840 0.092666 
997_0_44_45_42_43	1040	0.018235 0.010214 0.030816 -0.086800 0.170025 0.004666 0.010925 0.002202 0.156026 0.046189 0.107747 0.149844 -0.244723 -0.202924 0.034305 -0.160108 -0.010098 0.167016 -0.061746 0.191231 0.198731 0.021428 0.060742 -0.189557 0.002950 -0.219699 -0.133692 -0.100663 0.147847 0.034144 0.176861 0.038095 -0.132411 0.003550 -0.272833 -0.185962 -0.033979 -0.040624 -0.263558 0.164707 0.306362 -0.304526 -0.049482 -0.032813 -0.142746 0.140748 0.042444 -0.122218 0.098743 0.128015 
3286_0_101_102_132_133	1041	-0.257484 -0.082647 0.146611 -0.080742 0.083896 -0.082538 -0.029307 0.116323 0.095319 0.035586 -0.295106 0.034460 -0.181293 0.096371 0.016175 -0.406024 -0.097461 -0.080214 0.237297 0.072433 0.054964 -0.006686 0.317155 0.111245 0.100818 -0.028357 0.033882 -0.000045 -0.084720 0.164687 0.127353 0.100746 -0.240905 -0.046233 -0.056008 0.247355 -0.169740 -0.014224 -0.102285 0.336997 -0.036016 0.084955 -0.330784 -0.075366 -0.253492 -0.161458 0.131904 0.359793 0.330361 0.059591 
3286_0_94_95_92_93	1042	-0.200477 0.020950 0.085517 -0.054537 0.106568 -0.146641 -0.042651 0.037986 0.011006 -0.028249 -0.236533 0.016341 -0.152163 0.063367 0.016609 -0.395916 -0.153312 -0.051944 0.227644 0.083216 0.035043 -0.116067 0.258951 -0.021400 0.048286 -0.047473 0.031204 0.027644 -0.129494 0.084408 0.081054 0.048427 -0.342746 -0.106565 -0.176561 0.018065 -0.125882 0.019839 -0.140467 0.310962 -0.000187 0.032086 -0.215842 -0.134850 -0.118736 -0.067313 0.175304 0.188822 0.174044 0.061999 
3286_0_101_102_94_95	1043	-0.181461 -0.009341 0.076196 -0.027173 0.115816 -0.154694 -0.010977 0.041006 0.033647 0.012250 -0.245197 0.031165 -0.179167 0.018563 0.013779 -0.394477 -0.113413 0.019436 0.237248 0.065431 0.054453 -0.083386 0.238395 -0.014405 0.015655 -0.016912 0.010416 0.023125 -0.159304 0.112146 0.063223 0.047929 -0.310916 -0.094262 -0.148334 0.093809 -0.119211 0.009294 -0.140190 0.337639 -0.052481 0.039958 -0.213517 -0.103281 -0.132562 -0.085455 0.193818 0.208453 0.219739 0.047661 
3286_0_132_133_92_93	1044	-0.154192 -0.029297 0.119010 -0.084321 0.090346 -0.092958 -0.002274 0.126522 0.069888 0.032891 -0.214564 0.020754 -0.140827 0.012738 0.042010 -0.356927 -0.061374 -0.097599 0.207847 0.067284 0.036038 -0.039470 0.242790 0.020561 0.015198 -0.014314 0.039106 0.041771 -0.083237 0.164978 0.086613 0.106579 -0.248001 -0.060948 -0.041608 0.173613 -0.137435 0.033908 -0.104634 0.325182 -0.009998 0.030980 -0.257757 -0.058178 -0.213543 -0.132287 0.161716 0.254812 0.282453 0.068893 
3286_0_101_102_92_93	1045	-0.176151 0.013791 0.113380 -0.055435 0.095377 -0.138558 -0.037573 0.069674 0.030301 -0.001106 -0.213487 0.023965 -0.173914 0.033699 0.055424 -0.388879 -0.136144 -0.041707 0.243057 0.078603 0.028782 -0.082619 0.253683 -0.007246 0.038932 -0.052404 0.033990 0.033153 -0.130014 0.114499 0.076937 0.074995 -0.331915 -0.118574 -0.137445 0.084336 -0.109101 0.040986 -0.139063 0.336531 -0.057869 0.039425 -0.224618 -0.078780 -0.143727 -0.118754 0.209028 0.197698 0.202722 0.059349 
3286_0_94_95_132_133	1046	-0.188448 -0.077471 0.110369 -0.120672 0.062304 -0.097866 0.004869 0.098847 0.088723 0.009227 -0.265858 0.048517 -0.165899 0.040617 -0.036291 -0.316074 -0.063023 -0.099547 0.208394 0.052832 0.029037 -0.002535 0.265661 0.063377 0.078329 -0.010516 -0.008262 0.023716 -0.028818 0.111117 0.077977 0.102765 -0.221864 -0.046272 -0.028307 0.141259 -0.129419 -0.039326 -0.130259 0.318476 -0.054509 0.038078 -0.253159 -0.085728 -0.205048 -0.104380 0.099507 0.339652 0.267511 0.042171 
2352_0_19_21_62_63	1047	0.143405 -0.104514 -0.028230 -0.197795 0.014235 -0.037721 0.346735 0.040621 0.196881 0.025388 0.005353 0.212312 -0.080370 0.018180 0.058261 -0.077109 -0.342185 0.113136 0.005453 0.084198 0.129592 0.064591 0.215099 -0.046419 -0.071845 -0.032875 -0.267123 -0.031500 0.038511 0.265411 0.007329 0.037491 -0.084563 -0.028546 -0.076572 0.352719 -0.137249 -0.039152 0.003068 0.193596 0.025987 -0.013952 0.139379 -0.259623 -0.161349 -0.036750 -0.033540 -0.011402 0.143008 0.148995 
4212_0_4_5_18_19	1048	0.004074 0.070905 0.027047 -0.063416 0.052321 -0.134321 0.019658 -0.106566 0.015605 -0.246285 -0.178752 0.210422 0.035610 -0.247275 0.021211 -0.095049 0.063733 0.094504 0.127929 0.097774 0.214696 0.209750 0.143007 -0.262898 0.019041 -0.089237 0.004906 0.147415 0.339094 0.059671 0.219319 -0.064793 0.048629 0.029682 -0.017712 0.090715 -0.181824 0.167741 -0.006153 0.174886 0.016217 0.081067 0.376429 -0.183251 -0.094517 -0.000642 -0.133007 -0.016436 -0.156810 -0.007821 
5936_0_34_35_25_26	1049	-0.052110 -0.057819 0.111628 -0.102680 0.075611 0.093423 -0.092897 0.002896 0.023584 0.187037 -0.488769 0.182875 -0.097028 -0.127952 -0.046684 -0.274471 -0.157072 -0.099686 -0.076031 0.095605 0.009232 -0.086457 0.138066 -0.088635 -0.018831 -0.139211 0.012903 -0.109924 0.038440 0.158920 0.306484 0.009709 0.133582 -0.130341 0.070656 0.113164 -0.047510 0.277264 0.208973 0.094240 -0.073101 0.058200 0.197060 -0.098153 0.168077 -0.083173 -0.016631 -0.088756 -0.030074 0.149605 
1479_0_18_19_8_10	1050	0.034124 0.194401 0.058161 -0.105676 0.013982 -0.253418 0.020038 0.101997 -0.105010 -0.058029 -0.082299 0.130189 -0.129083 -0.219640 0.087513 -0.306384 -0.101536 0.170516 0.011908 0.176781 -0.023683 0.091456 0.058212 -0.194157 -0.040417 -0.217800 -0.050843 0.231647 0.131680 0.051799 0.292495 0.120274 -0.017934 -0.151782 0.037265 -0.009289 0.036637 0.213220 0.155952 0.250455 -0.247184 -0.155515 0.077866 0.015865 -0.172881 -0.141052 -0.022111 -0.016938 -0.119896 0.111667 
1479_0_5_7_14_16	1051	0.057585 0.203892 0.019831 -0.072848 0.117227 -0.246629 0.007694 0.089992 -0.146616 -0.019185 -0.089256 0.086092 -0.007647 -0.172246 -0.048972 -0.293477 -0.067094 0.224115 -0.015140 0.100585 0.013432 0.147475 0.074333 -0.179627 -0.019715 -0.160066 -0.132370 0.306438 0.128315 0.034109 0.362453 0.023352 -0.089327 -0.138817 -0.022820 0.039006 -0.041029 0.057764 0.219618 0.183555 -0.182659 -0.086656 0.079058 -0.021232 -0.245706 -0.183682 -0.047131 -0.060556 -0.158141 0.112607 
1479_0_5_7_12_13	1052	0.077163 0.226749 0.027214 -0.101225 0.044542 -0.208325 0.055432 0.077541 -0.184153 -0.010933 -0.092265 0.139507 0.023713 -0.176772 -0.038358 -0.366352 -0.014791 0.195434 0.007619 0.066854 0.031385 0.127533 0.097690 -0.110895 -0.094497 -0.242657 -0.088852 0.249524 0.145097 0.048324 0.350880 0.020493 -0.122007 -0.047392 0.000111 0.051909 -0.076517 0.146923 0.184377 0.167449 -0.177073 -0.101097 0.069138 0.010149 -0.253729 -0.133089 -0.083366 -0.062466 -0.177859 0.105971 
1479_0_8_10_14_16	1053	0.112925 0.303644 0.049110 -0.061737 0.145013 -0.250435 -0.035416 0.091432 -0.166350 -0.033215 -0.053990 0.102663 0.083245 -0.135856 -0.080554 -0.279322 -0.003684 0.218496 0.016892 0.019763 -0.016199 0.128536 0.125964 -0.177496 0.004966 -0.162670 -0.091450 0.258229 0.150969 0.024662 0.350959 0.031982 -0.111329 -0.192707 -0.091455 0.006413 0.026538 0.078595 0.183400 0.237188 -0.072531 -0.116821 0.087021 0.040256 -0.275560 -0.174869 -0.079299 -0.061687 -0.192679 0.106051 
1479_0_18_19_5_7	1054	0.046506 0.177880 0.080112 -0.095791 -0.019807 -0.289081 0.052152 0.154389 -0.063799 -0.020934 -0.101588 0.141860 0.014075 -0.203357 0.053240 -0.311148 -0.060018 0.213365 0.017916 0.096114 0.011614 0.055498 0.063182 -0.116658 -0.061743 -0.211364 -0.089159 0.238021 0.169957 0.057356 0.352467 0.177437 0.002380 -0.126672 0.028477 0.047246 0.095993 0.185569 0.162111 0.210612 -0.136786 -0.224894 0.062225 0.051982 -0.191464 -0.116278 -0.042688 0.035867 -0.141674 0.099510 
1479_0_8_10_12_13	1055	0.076760 0.294236 0.035803 -0.057728 0.102686 -0.211090 -0.018344 0.099536 -0.185068 -0.012777 -0.070531 0.154829 0.086510 -0.155195 -0.076816 -0.341923 -0.002622 0.218142 0.028612 0.036894 0.057928 0.080763 0.111132 -0.119999 -0.004444 -0.202438 -0.022989 0.204914 0.174355 0.043596 0.315156 -0.017421 -0.184313 -0.104934 -0.094170 -0.030722 -0.008004 0.132879 0.158006 0.206155 -0.076563 -0.136872 0.108641 0.038167 -0.242147 -0.119654 -0.104810 -0.022086 -0.236823 0.102874 
1479_0_18_19_12_13	1056	0.068010 0.197939 0.053766 -0.090064 -0.000058 -0.281428 0.043401 0.118256 -0.171985 -0.007467 -0.129363 0.141180 0.013575 -0.226299 0.037621 -0.364362 -0.071458 0.182040 -0.015194 0.110820 0.019679 0.077486 0.081995 -0.100605 -0.120071 -0.255603 -0.055958 0.229088 0.143321 0.051172 0.313624 0.106231 -0.065593 -0.089378 -0.022036 0.034788 0.060774 0.189423 0.195209 0.185614 -0.167870 -0.132201 0.140474 0.045456 -0.208380 -0.091003 -0.044771 0.025800 -0.144155 0.135962 
1479_0_18_19_14_16	1057	-0.010493 0.180753 0.049661 -0.023694 0.110730 -0.262148 -0.023047 0.123602 -0.118735 -0.048069 -0.140663 0.088386 -0.026004 -0.195710 0.005446 -0.295560 -0.160710 0.251617 -0.033743 0.157544 0.013086 0.110573 0.073985 -0.143177 -0.062159 -0.151170 -0.127071 0.267237 0.104785 0.014171 0.329356 0.126131 -0.058195 -0.139866 -0.096027 -0.024024 0.119157 0.120202 0.203418 0.214763 -0.147806 -0.111913 0.161541 0.008880 -0.179386 -0.125830 -0.023389 0.066495 -0.151131 0.128845 
1479_0_12_13_14_16	1058	-0.046138 0.176760 -0.001843 0.011110 0.134335 -0.245551 -0.088632 0.079747 -0.091604 -0.040919 -0.071371 0.096761 -0.012917 -0.165638 -0.039448 -0.272615 -0.140925 0.276301 -0.024067 0.152908 0.043824 0.194223 0.049833 -0.166735 0.003813 -0.174069 -0.119558 0.307338 0.080320 0.024313 0.426620 0.095167 -0.081270 -0.150000 -0.063457 0.054623 0.012032 0.021063 0.191111 0.144474 -0.112327 -0.106429 0.083021 -0.051671 -0.191099 -0.172880 0.014896 0.000406 -0.166704 0.040016 
1479_0_5_7_8_10	1059	-0.038386 0.191458 -0.019132 -0.063074 0.076909 -0.220531 0.010039 -0.033155 -0.154277 -0.051027 -0.072405 0.154289 -0.096419 -0.197603 0.031580 -0.324918 -0.104156 0.272844 -0.028216 0.119920 0.055801 0.081770 0.035576 -0.193766 -0.064469 -0.228216 -0.087603 0.278314 0.060149 0.028372 0.381067 0.045240 -0.050788 -0.124896 -0.033210 -0.002710 -0.058312 0.146642 0.201482 0.185463 -0.217289 -0.092353 0.077486 -0.000070 -0.186258 -0.127399 -0.031000 -0.049033 -0.140818 0.066247 
6740_0_4_5_1_2	1060	-0.172853 0.069061 -0.052272 0.170234 0.024313 0.191375 0.016850 -0.006796 0.093772 0.068886 -0.227126 0.166173 -0.059462 -0.030675 0.206818 0.045886 -0.095637 -0.071179 -0.014921 0.213904 -0.009790 -0.343767 0.140308 -0.099385 0.038357 -0.060730 -0.164420 0.145986 0.203175 0.127739 0.154345 -0.072739 0.111209 0.002425 -0.413088 0.125224 0.010515 -0.024580 0.075982 0.181481 0.230211 -0.219467 0.148531 -0.137152 -0.114018 -0.004311 -0.012020 -0.092061 -0.028589 -0.058344 
7200_0_15_17_23_24	1061	-0.075854 -0.076797 -0.118883 -0.077964 0.127337 -0.055617 -0.059068 -0.082843 -0.031186 -0.129234 -0.117212 0.353665 0.164530 -0.029904 0.018702 -0.223128 0.036151 0.099969 0.123004 0.050634 0.111249 -0.076814 0.249020 -0.083717 -0.042662 -0.159396 -0.424434 -0.138656 0.189797 0.162455 0.107831 0.085933 -0.064930 -0.116156 -0.087608 0.096901 -0.032489 -0.036323 -0.030082 0.066454 -0.229215 0.257750 0.211603 -0.062987 0.118390 -0.053612 -0.006232 -0.218416 -0.010020 0.080715 
7200_0_15_17_29_30	1062	0.003576 -0.096043 -0.045269 -0.082496 0.160345 -0.069614 -0.071379 -0.049807 -0.075003 -0.070144 -0.149090 0.411382 0.190677 -0.041911 0.030661 -0.135781 0.106103 0.062459 0.127128 0.085402 0.112896 -0.085600 0.266586 -0.099245 -0.077002 -0.169534 -0.383507 -0.180882 0.174169 0.183726 0.109824 0.053981 0.035046 -0.086791 -0.039476 0.132404 -0.032436 -0.050091 -0.024651 0.074576 -0.191448 0.269227 0.169117 -0.057623 0.092159 -0.066227 0.016264 -0.223103 0.083688 0.125287 
7200_0_23_24_29_30	1063	0.029346 -0.137460 -0.025474 -0.042449 0.197112 -0.099831 -0.008180 -0.128787 -0.120997 -0.086916 -0.148289 0.409403 0.184958 -0.042017 0.050484 -0.103368 0.009669 0.066707 0.079178 0.116030 0.182797 -0.103585 0.191324 -0.151511 -0.080766 -0.170344 -0.375811 -0.179683 0.136512 0.191122 0.164576 0.009763 0.025279 -0.120727 -0.046659 0.170440 -0.027087 -0.039016 -0.032428 0.076834 -0.154536 0.257540 0.210933 -0.064919 0.076907 -0.042761 0.036644 -0.163304 0.033147 0.078727 
2802_0_19_20_9_10	1064	0.115754 0.153407 0.092581 -0.054216 0.151725 -0.172842 0.038657 0.176323 -0.250430 -0.056333 -0.142192 0.294007 0.126106 -0.056145 0.265291 -0.136830 -0.027461 -0.019841 0.172653 0.214467 -0.103719 -0.071466 0.213029 -0.001876 0.001607 0.119098 -0.261071 0.179214 0.098719 0.167567 0.187893 0.045708 -0.081647 0.031422 -0.048841 0.211656 -0.077150 0.197419 -0.062446 0.181358 0.017488 -0.051115 0.214600 -0.166544 -0.063295 0.042956 0.090564 -0.009115 -0.025116 0.183337 
998_0_17_18_19_20	1065	-0.297034 -0.134526 -0.041790 -0.017245 0.124671 0.194248 -0.128459 -0.028025 0.096190 0.212378 -0.092999 0.181530 -0.001105 -0.272963 -0.011121 -0.113933 -0.185190 0.093345 0.156566 0.184316 0.108067 0.061239 0.105843 -0.120240 -0.138631 0.055833 -0.097055 -0.107669 -0.130035 0.159035 0.342348 -0.039850 0.086946 0.022794 -0.208890 -0.005312 0.006694 0.064187 0.011582 0.096008 0.288903 0.010962 0.278526 -0.118471 0.111205 0.052076 0.143813 0.022383 -0.005484 -0.119979 
5938_0_18_19_14_15	1066	-0.099392 0.091565 0.068312 -0.152269 0.198726 0.147970 -0.083170 0.124391 -0.057512 0.092495 -0.332838 0.045296 -0.146611 0.154671 -0.052148 -0.188084 -0.239606 0.131851 0.173747 0.139491 -0.017649 -0.087548 0.136690 -0.064739 0.149532 -0.180284 -0.113525 -0.294457 -0.119510 0.010024 0.324007 0.155424 -0.148915 0.088467 -0.045535 0.083787 -0.019589 0.178824 0.215611 0.226381 0.025295 0.103819 0.030933 0.077457 0.041847 0.016247 -0.125494 0.105042 -0.082377 0.134209 
6742_0_40_41_29_30	1067	-0.057218 0.068029 0.067516 -0.119237 0.060549 0.169063 -0.112863 0.243517 0.112676 0.239752 -0.149845 0.195060 -0.209568 -0.060597 -0.124356 0.063715 0.016921 -0.084251 0.001206 0.214904 0.135562 -0.258536 0.359341 -0.198068 -0.002848 0.062874 0.177070 0.028566 -0.172912 0.153363 0.184094 0.061756 -0.031338 -0.022061 -0.223272 0.036784 0.083513 0.027266 0.033339 0.175688 0.032984 -0.021758 0.218018 -0.196400 -0.046107 0.061983 0.218359 -0.015295 0.036906 0.039541 
2366_0_31_32_0_1	1068	-0.083736 0.092929 -0.016675 -0.022108 -0.002119 0.070077 -0.099512 0.189152 -0.055139 0.055297 -0.166788 0.220809 -0.096839 -0.142689 -0.007736 -0.073957 -0.264675 -0.216474 0.161523 0.230592 -0.227108 -0.032825 0.024729 0.045640 -0.011603 0.049386 -0.228738 -0.020523 0.068903 0.264061 0.074320 0.148374 -0.066257 -0.047886 -0.252121 0.342508 0.040089 0.219437 0.082749 0.042940 -0.053575 -0.147977 0.039312 0.068739 -0.094485 -0.029776 0.024677 0.061739 0.342553 0.075619 
3288_0_10_11_6_7	1069	-0.079981 0.344597 0.164486 0.023962 0.272568 -0.012940 -0.067171 0.196239 0.012496 -0.041008 0.083953 0.349852 0.011282 0.008732 -0.020088 -0.211970 -0.167638 0.076630 0.005462 0.209436 -0.225761 -0.138418 0.207988 -0.128781 0.148160 0.025687 -0.209040 0.091787 0.113425 0.090929 0.078676 0.021445 -0.131591 -0.027522 -0.138055 0.120591 -0.025535 0.036872 -0.006273 0.183523 0.035392 -0.144791 0.091722 -0.235417 -0.020404 -0.071803 -0.082742 0.213023 -0.151922 0.021599 
