2111 50
2472_0_40_41	244	-0.327979 -0.090394 0.200906 -0.122084 -0.043213 0.089878 0.188694 -0.094348 0.124607 0.011577 -0.103390 0.191567 0.051177 -0.068405 -0.094784 -0.025063 -0.039316 -0.100740 0.005398 0.252151 -0.059124 -0.229221 -0.128844 0.019139 -0.001628 -0.129582 -0.141239 -0.051370 -0.200497 0.247925 -0.077405 0.138270 0.033399 -0.079450 -0.137787 0.140799 -0.135251 0.006676 -0.268589 -0.086348 0.087370 -0.089639 0.009615 -0.216717 0.103324 0.152277 -0.204780 -0.312782 -0.020784 0.031274 
2472_0_53_54	245	-0.079259 -0.118979 0.124661 -0.102275 -0.266016 -0.085964 0.273657 -0.086194 0.099014 0.020905 0.025124 -0.264694 0.005679 0.055020 -0.237596 0.126723 -0.016419 0.042238 0.028994 0.058668 -0.095757 0.034027 0.046638 0.039670 -0.260739 -0.036098 -0.082041 0.042996 -0.208398 0.064825 0.206986 0.139121 -0.136984 -0.218916 -0.295131 -0.085338 0.030622 0.011724 -0.082512 -0.099731 0.072320 0.023217 0.104898 -0.153107 0.048012 0.220397 -0.126483 -0.171932 0.314976 -0.127354 
1643_0_4_5	246	-0.024611 0.125973 0.054552 -0.081735 -0.073445 0.049524 -0.016003 -0.209489 -0.161988 -0.114273 -0.176358 0.045881 0.131151 -0.001090 -0.253981 -0.082595 0.046310 0.143287 0.008756 0.037343 -0.180989 -0.183021 -0.075987 -0.101825 -0.148881 -0.163053 -0.197452 0.054593 -0.004727 0.166056 -0.010117 -0.143833 -0.061597 0.010462 -0.032975 -0.331395 0.075452 0.075700 -0.214019 -0.013689 -0.102549 0.109918 -0.299986 0.331278 -0.082561 0.135299 -0.219231 -0.064424 0.138148 0.179993 
1643_0_30_31	247	0.024172 0.192145 0.103843 0.185716 -0.117986 -0.035094 -0.091097 -0.154619 0.079257 -0.042807 0.164786 0.093318 0.054291 0.004823 -0.157921 -0.224275 0.064701 0.093644 0.041930 0.085249 -0.136439 -0.131790 -0.126889 -0.270088 -0.085064 -0.110883 -0.265135 0.160685 0.020647 0.025002 0.080444 -0.093568 -0.091672 0.095263 -0.087904 -0.180394 -0.010815 -0.046801 -0.333525 -0.030154 0.028840 -0.076827 -0.114658 0.055474 -0.395545 0.109189 0.132042 -0.209248 0.092428 0.205545 
1138_1_15_16	248	-0.034873 0.038501 -0.037228 -0.148974 0.065007 0.021303 0.200577 0.110577 -0.218860 0.002649 0.199930 -0.140236 -0.014166 -0.092144 -0.120188 -0.016881 0.065706 0.236548 -0.086717 -0.094318 -0.090428 0.039406 0.079904 0.112937 -0.095359 -0.172235 -0.388766 -0.008424 -0.059092 0.040492 0.189668 -0.170542 -0.232337 -0.198445 -0.270064 -0.142723 0.006332 0.108029 -0.214467 -0.014385 -0.111734 0.173714 -0.142540 0.059786 -0.043166 0.096096 -0.018573 -0.050957 0.126323 0.283282 
1138_1_29_30	249	-0.059960 0.092542 0.303188 -0.126769 -0.002987 0.053234 0.197583 0.165583 -0.019222 -0.103235 0.106602 0.289733 -0.010581 -0.130843 -0.103966 -0.081750 -0.024750 0.016109 -0.136864 -0.165468 -0.163974 0.053495 -0.190143 -0.195341 -0.072579 -0.195428 -0.339624 0.234786 -0.064676 0.014501 -0.065658 -0.086451 -0.267694 -0.206341 -0.142779 -0.165406 -0.038823 -0.151900 -0.163985 0.008672 -0.135041 0.077149 0.011488 0.021474 -0.089056 -0.144845 -0.066330 -0.143502 0.055727 0.027091 
2881_0_1_2	250	0.009809 0.015922 0.051473 -0.010105 -0.010240 -0.047414 0.087105 -0.019981 0.271697 0.036034 0.164051 -0.293907 0.212403 -0.148140 -0.203636 0.002219 0.115027 0.062687 0.150964 -0.083766 -0.149692 -0.097208 -0.087665 0.025951 -0.110236 -0.136516 -0.208086 0.083678 -0.024680 0.102413 0.131798 0.018705 -0.087890 -0.022083 -0.271227 -0.194782 0.302502 0.020925 -0.174485 -0.065662 0.170443 -0.088547 0.019324 0.033932 0.085156 0.131416 -0.065541 -0.176854 0.373790 0.099600 
2881_0_30_31	251	-0.068827 0.047337 0.090820 -0.136059 0.130907 0.117029 -0.013845 -0.126902 0.122397 -0.041700 0.018869 -0.038562 0.209689 -0.194604 -0.109795 0.012113 -0.257332 -0.113244 0.058743 0.223832 -0.124188 0.011421 -0.216692 -0.038029 0.110227 0.082218 -0.204119 0.142316 -0.124696 0.328874 0.028230 -0.035310 -0.195549 0.020692 -0.198843 0.106856 0.297143 0.076691 -0.210488 -0.079530 0.165307 -0.143238 -0.172407 -0.169354 -0.008146 0.025786 0.022647 -0.153005 -0.039233 0.204880 
6772_0_5_6	252	0.986087 0.230968 0.307567 -0.410860 0.427693 -0.781828 1.117201 -0.318316 0.344013 -0.202305 -0.331668 0.974325 0.621510 0.007112 -0.702040 0.761590 0.397349 0.460637 -0.032713 0.252682 0.808714 -1.084280 0.226726 0.998654 -0.050622 -1.433244 -0.436156 -0.428728 -0.458500 1.267048 -0.395357 -1.089543 -1.145300 0.140890 -0.624587 -0.837633 -0.816415 -0.178131 -0.210344 -1.189005 -1.218846 -0.220663 -0.670856 -1.855860 -1.325611 0.436340 0.781811 0.182502 1.027398 0.280973 
6772_0_25_26	253	-0.100507 0.009369 0.413020 -0.066367 0.077115 -0.116228 -0.014742 0.004692 -0.098051 -0.067430 0.262776 0.050630 0.093816 -0.072869 -0.164489 0.011612 0.127912 0.057089 0.039674 0.128718 -0.050484 -0.157355 -0.090650 0.010194 0.123092 -0.143783 -0.091590 0.005000 -0.088263 0.255221 0.093124 -0.187793 -0.040457 0.012928 -0.154325 0.019910 -0.175615 0.113331 -0.224371 -0.154047 -0.186637 -0.261281 -0.340889 -0.192155 0.068372 0.123523 0.116866 -0.084409 -0.011125 0.033930 
6772_0_52_53	254	-0.342033 -0.066118 0.519350 0.672757 0.869767 -0.519575 0.987058 -0.662661 1.692364 -0.298001 -0.277918 1.279261 0.355399 0.243285 -0.992542 0.331983 0.987207 1.196041 -0.364411 -1.036865 -0.007441 -0.766339 1.414645 0.761531 -0.279328 0.407856 -0.077259 1.008820 -0.149275 0.285895 0.228022 -0.041037 -1.863829 -1.080473 -0.911009 0.321343 0.394875 1.133289 0.758084 -0.402562 -0.535389 0.127518 -0.158349 -1.573967 -0.999390 0.499918 0.038589 -0.670586 0.499208 -0.114107 
6772_0_68_69	255	-0.144781 0.112329 0.216677 -0.026519 -0.044261 0.099780 0.226023 0.034696 0.012595 0.146701 0.029047 -0.009091 0.094959 -0.021637 -0.080584 -0.024582 -0.005694 0.149884 0.018779 -0.203560 -0.178956 -0.121010 0.037653 -0.147335 0.142334 -0.052899 -0.115384 0.040869 -0.078290 0.233487 -0.049452 -0.261419 0.021017 -0.084907 -0.262026 0.186332 -0.119554 0.150869 -0.143319 0.143952 -0.149168 -0.238417 -0.026369 -0.280930 -0.096039 0.190774 0.184572 -0.174269 0.182075 0.152445 
3468_0_37_38	256	0.024503 -0.199375 0.164689 0.188969 -0.059295 0.063194 0.219617 -0.171579 0.203228 -0.085856 0.089451 0.139985 -0.211698 0.016138 -0.078859 -0.053921 0.054832 0.092128 -0.153187 0.108833 -0.122109 0.012730 -0.033519 0.122936 0.041563 -0.045633 -0.114415 -0.018580 -0.141031 0.131529 0.218541 -0.046973 -0.131793 0.160751 -0.282791 0.039976 -0.025733 -0.022628 -0.015840 -0.295983 0.125608 0.161426 -0.053646 -0.152196 -0.074614 0.193954 0.000199 -0.327592 0.114361 0.232256 
3468_0_43_44	257	-0.018292 -0.109501 0.145169 -0.010843 -0.061279 0.177650 0.234489 -0.137070 0.188439 -0.170873 -0.008199 0.180357 0.028265 -0.059583 -0.330250 -0.200905 -0.147824 0.089935 -0.146976 0.281690 -0.185935 0.053159 -0.040791 -0.089103 -0.063887 -0.160864 -0.320753 0.162890 -0.185012 0.184286 -0.010323 -0.044944 -0.133982 -0.061263 -0.080993 0.043886 -0.057867 0.002986 -0.089319 -0.068447 0.148776 -0.012081 -0.017566 -0.308366 0.058868 0.086722 -0.082840 -0.131024 -0.018943 0.038686 
71_0_2_3	258	0.017354 -0.235019 0.079680 -0.080533 -0.006080 0.017460 0.281840 0.053918 0.027636 0.076894 0.009093 0.159499 -0.014464 -0.189372 -0.236848 0.086273 0.013963 -0.171259 0.063576 0.217188 0.021516 0.115246 0.000287 -0.254268 0.034582 -0.072588 0.022719 0.283748 -0.066229 -0.196485 0.069948 -0.097701 -0.163159 -0.221909 -0.123017 -0.109009 -0.003028 0.051855 -0.317327 -0.097900 -0.017095 0.120615 -0.208762 -0.154115 0.088425 0.106109 0.127154 -0.208992 0.126449 0.144680 
71_0_21_22	259	-0.143763 0.103120 -0.110101 -0.228350 -0.016250 -0.248602 0.298843 -0.282613 0.102682 -0.077653 0.111037 0.053742 0.085183 0.006536 -0.161410 0.251006 -0.039136 -0.156325 -0.077360 -0.032473 -0.090591 -0.127589 -0.000428 -0.209992 -0.136838 -0.070642 -0.027549 0.162966 0.016708 -0.005906 0.131046 -0.055340 0.002638 -0.036745 -0.225281 -0.163262 0.290430 0.008971 -0.084783 -0.047701 -0.062408 0.109773 -0.361559 0.006239 0.065269 -0.025840 0.017283 -0.187419 0.134668 -0.014422 
71_0_27_28	260	0.041061 -0.061996 0.076228 -0.159807 -0.008280 -0.257647 0.001280 -0.097424 0.285118 0.073968 0.015350 0.168519 -0.150917 -0.084890 -0.099254 0.199710 -0.015656 -0.082241 -0.062177 0.124089 -0.084290 0.047821 -0.312791 -0.156513 0.065545 -0.046544 -0.046432 0.301807 -0.132234 0.103919 0.074307 -0.113470 -0.164628 -0.157735 -0.008785 -0.060536 0.161765 0.085521 -0.221901 0.032224 -0.083679 0.212873 -0.345340 -0.083658 -0.073898 0.034841 0.052059 -0.150212 0.193917 -0.014659 
71_0_29_30	261	-0.152123 -0.160985 0.054760 -0.182403 0.038763 -0.061174 0.151826 -0.049246 0.079117 0.093446 0.154381 0.267338 -0.043452 -0.007471 0.033419 0.105335 0.053571 -0.095613 0.143417 0.053282 -0.018673 0.093180 -0.198750 0.059334 -0.017294 0.029416 -0.070396 0.343859 0.005148 -0.025366 0.247579 -0.189970 -0.120933 -0.106787 -0.014070 -0.080191 0.130348 0.110087 -0.235061 0.058556 -0.034862 0.079561 -0.258165 -0.076369 -0.225817 -0.044897 0.147299 -0.323296 0.257230 0.066841 
71_0_38_39	262	0.016239 0.060025 -0.115005 -0.023906 -0.071268 0.036023 0.147695 -0.135328 0.104626 -0.061272 0.231247 0.120647 0.066076 -0.180418 -0.203521 -0.207992 -0.025074 -0.142013 0.041594 0.056797 -0.073003 0.011113 -0.064568 -0.256437 -0.021937 -0.036314 -0.045249 0.294676 0.092838 0.242854 -0.063220 -0.012777 -0.091144 -0.029022 -0.065331 -0.092323 0.081135 0.031265 -0.085303 -0.067356 -0.087555 0.146068 -0.407342 -0.008360 -0.089127 0.297068 0.024869 -0.288574 0.209782 -0.089089 
2475_0_3_4	263	-1.105488 -0.691984 0.079318 -0.532334 -0.355449 0.226867 0.487944 -0.046146 0.337480 -0.394863 -0.556099 0.476385 1.763958 -0.733455 -2.143124 0.984097 -0.353259 0.441334 0.255631 -0.972471 0.110280 0.309889 0.473696 0.858118 -0.036768 -0.916776 0.308067 0.253620 -1.807425 0.912354 -1.065961 -0.171644 -0.958287 -1.310606 0.352039 0.274805 -0.175636 0.256927 -2.009025 -0.574817 -1.296254 0.071543 -1.245674 -0.647775 0.767753 -0.299737 -0.383907 -1.407512 -0.762950 0.403799 
2475_0_16_17	264	-0.197553 -0.006970 0.055048 -0.065854 0.115701 0.073233 0.090702 0.038751 0.147448 -0.099987 -0.012740 0.113889 0.063056 -0.265475 -0.202978 -0.185830 -0.155656 0.058631 -0.090461 0.242797 -0.214178 -0.110245 -0.090382 -0.096461 -0.081033 0.054687 0.047047 0.296178 -0.238686 0.480371 0.140294 0.052421 -0.097515 -0.070283 -0.122902 0.117229 0.158030 0.050718 0.027540 0.037115 0.030910 -0.060967 -0.136772 -0.040936 0.011426 0.062751 0.042224 -0.039858 -0.067788 0.211784 
2475_0_23_24	265	-0.021442 0.062607 0.028291 -0.144670 0.151193 -0.124361 0.161621 -0.122825 0.151634 0.146670 0.021418 -0.035497 0.017529 -0.159128 -0.216362 -0.128125 -0.046765 0.138680 -0.072386 -0.015753 -0.204642 0.225581 -0.155554 0.061457 -0.003451 -0.306646 0.071324 0.248171 -0.215673 0.112984 0.099171 0.054089 -0.147309 -0.137015 -0.355587 0.086232 -0.075990 -0.141591 -0.132833 -0.212805 -0.119208 0.104568 -0.119408 -0.038913 0.149038 -0.005050 -0.068801 -0.214969 -0.155448 0.165826 
6556_0_11_12	266	-0.019094 0.053056 0.108535 -0.111141 -0.032133 -0.202430 0.160341 -0.073582 -0.126247 -0.095529 0.078601 0.102687 0.356248 -0.021271 0.030841 -0.117554 0.128596 0.178270 -0.115327 0.138684 -0.112623 0.076013 -0.028624 0.088131 -0.134960 0.020858 0.093955 0.033689 -0.124338 0.291283 0.229660 -0.059864 -0.077998 -0.096912 -0.143730 0.043349 0.018819 0.046545 -0.234008 -0.002955 -0.290454 -0.034172 -0.167993 -0.084901 0.031908 0.428675 -0.103780 -0.013223 0.007221 0.114080 
6556_0_25_27	267	-0.123926 -0.127356 0.314376 -0.006234 -0.236542 0.017600 0.031911 -0.136552 0.002273 -0.136472 0.003626 0.007253 0.250380 0.072966 0.171285 -0.059904 0.005001 0.158058 -0.099417 0.052998 -0.098440 0.078811 -0.059011 -0.214671 -0.037639 -0.134666 -0.244352 0.281986 -0.235273 0.015893 0.041442 -0.087636 -0.127049 0.024469 -0.201415 -0.039343 0.156420 -0.028052 0.056418 -0.113903 -0.178202 0.066591 -0.308701 0.025542 -0.238181 0.171459 -0.149270 -0.043097 0.034267 -0.081143 
6225_0_30_31	268	-0.724584 1.172539 0.674817 0.025679 0.548812 -0.220337 0.550331 -0.322329 -0.683771 -0.405440 1.569916 0.567799 1.459584 0.485715 -0.934575 0.081718 0.131814 -0.072022 -1.255234 0.012812 -0.022372 0.152912 1.327097 0.971986 -0.409900 -0.480507 -0.352205 0.033593 -0.146391 1.404628 -0.828570 -1.200257 -0.727056 -0.510170 -0.479232 -0.786022 1.125441 0.216971 0.919924 0.510557 -1.649140 0.064759 -1.059700 -1.972904 -0.831642 -0.198400 0.262376 -1.428859 0.380153 -0.375863 
6225_0_36_37	269	-0.086068 -0.028227 0.393911 -0.102416 0.126192 -0.170800 0.056928 -0.016426 0.099394 -0.114467 0.140169 0.076814 0.037863 -0.080219 -0.198089 -0.036666 0.072469 0.231596 -0.152621 0.180116 -0.124161 0.107874 0.022862 0.245535 0.025366 -0.135225 -0.017859 0.157450 -0.082055 0.176226 0.223133 -0.315960 0.123943 -0.006980 -0.065757 -0.076946 0.114764 -0.076860 -0.136996 0.010053 -0.280204 -0.167238 -0.098366 -0.025933 0.029379 0.242159 0.051132 -0.051654 -0.007036 -0.058970 
6225_0_49_50	270	0.114695 -0.117967 -0.033685 -0.032947 0.074590 -0.059796 0.224392 -0.113375 0.101755 -0.199989 0.004229 0.167721 0.173838 -0.245725 -0.184041 0.068773 0.163344 0.325549 0.068196 -0.073688 -0.022312 0.043308 -0.037576 -0.075506 -0.097160 0.204191 0.068095 0.082178 -0.266848 0.087990 0.163986 -0.282702 0.087041 -0.080947 -0.225059 -0.019783 0.124731 -0.024110 -0.200352 -0.045265 -0.260661 0.040197 -0.197357 0.131797 -0.039331 0.078995 0.079535 -0.131752 -0.061239 0.084881 
6773_0_12_13	271	-0.245267 0.147536 0.225439 -0.044302 0.169666 0.077529 0.082668 -0.013947 0.018914 0.180385 0.014294 0.118803 -0.041405 0.104206 -0.195173 0.031945 -0.038830 0.366236 0.067916 0.068810 -0.228673 -0.325036 0.068697 -0.112789 -0.016068 -0.043223 -0.190586 0.140659 -0.149514 0.073083 0.096388 -0.105974 -0.017703 -0.012993 -0.215875 -0.151119 0.172649 -0.015330 -0.021764 -0.183090 -0.012227 -0.056907 0.080426 -0.083848 -0.248548 0.109094 0.252123 -0.083931 0.030601 -0.058348 
6773_0_15_16	272	-0.250103 -0.072040 0.354707 -0.266849 -0.002150 -0.021121 0.265508 -0.027705 -0.187395 0.028556 0.109524 0.101130 0.228056 0.176822 -0.169728 -0.065626 -0.010783 0.072976 -0.051830 0.157112 -0.254828 -0.300406 -0.081945 0.036448 -0.057940 -0.053518 -0.035676 -0.017061 0.090680 0.099478 0.003923 -0.171031 -0.033388 0.165905 -0.090924 -0.104079 -0.026166 -0.024975 -0.086724 0.018838 -0.179451 -0.147536 -0.251648 -0.040296 0.072799 0.057640 0.046744 -0.079808 0.157023 0.148703 
3476_0_4_5	273	-0.105519 0.039961 0.091279 -0.171914 -0.081048 -0.135312 0.230030 -0.015080 0.210182 0.037106 -0.011457 -0.325005 0.207358 -0.082664 -0.009063 0.025125 0.109257 -0.000946 0.168300 -0.035268 0.066099 -0.075228 -0.063806 0.154869 -0.255219 -0.106064 -0.090444 0.089152 -0.157404 0.175773 -0.024789 0.070612 -0.126409 -0.137247 -0.305247 -0.162551 -0.006620 -0.024262 -0.163659 -0.132942 0.038140 0.053726 0.004594 -0.031433 -0.032026 0.281177 -0.175084 -0.137164 0.294810 0.126322 
3476_0_8_9	274	-0.001078 -0.184012 0.005810 0.017963 -0.009803 -0.070678 0.171549 -0.000430 0.142012 -0.197031 -0.209608 0.014464 0.218997 -0.060530 -0.062522 -0.065596 -0.123220 0.056723 0.092273 0.343447 -0.017258 -0.084063 -0.157957 -0.026116 -0.022519 0.003126 -0.218464 0.131651 -0.256275 0.335334 -0.136479 -0.137182 -0.077400 -0.080269 -0.230692 -0.065682 0.153537 -0.069023 -0.108849 -0.012335 0.071519 -0.101735 -0.028971 -0.148769 -0.232307 0.200219 -0.071904 -0.062110 -0.154454 0.219355 
2479_0_2_3	275	-0.036866 -0.062826 0.122720 -0.114598 0.162117 -0.088776 0.096734 -0.107316 0.175717 0.236596 0.017221 -0.074732 0.230779 -0.094877 -0.267235 -0.030272 -0.027819 0.087602 -0.097048 -0.009082 -0.190225 0.177077 -0.154622 0.065369 0.029168 -0.234088 -0.124126 0.198266 -0.213688 -0.057380 0.008659 -0.053980 -0.126362 -0.136881 -0.261160 0.105854 0.116459 -0.196457 -0.139504 -0.143864 -0.118263 -0.000803 -0.032282 0.045383 0.234903 -0.107411 -0.010435 -0.310058 -0.097394 0.118469 
2479_0_17_18	276	-0.119737 -0.038236 0.186944 -0.005300 -0.006285 -0.117981 0.175909 -0.166984 0.111391 0.169182 0.113115 -0.273291 0.278874 -0.143041 -0.214740 -0.017252 0.066531 -0.052517 -0.010105 -0.088247 -0.105874 -0.106410 -0.013336 0.040607 -0.154445 -0.030415 0.022335 0.204456 -0.207981 0.191043 0.001881 -0.123078 -0.095917 -0.163428 -0.277158 -0.234040 0.154045 0.072072 0.042667 0.070148 -0.021854 -0.048672 0.118318 0.025307 -0.131211 -0.137433 -0.056610 -0.230871 0.292060 0.074358 
1659_0_5_7	277	-0.138270 -0.149680 -0.042496 -0.176761 -0.091079 0.126224 0.063283 -0.298567 -0.017107 0.098052 0.019517 -0.089156 0.059702 -0.109716 0.142196 0.009264 0.016091 0.045564 0.034021 0.113142 -0.103830 -0.087107 -0.051922 -0.130637 0.112689 -0.219129 -0.151394 0.045758 -0.257579 0.364421 -0.019238 -0.031932 -0.028857 -0.176900 -0.353546 -0.291057 0.022189 0.026827 -0.048163 -0.027992 -0.193763 0.011570 0.116353 -0.047057 0.203982 -0.090047 0.186805 -0.083051 -0.075430 0.143062 
1659_0_35_37	278	0.049630 -0.094199 0.304700 -0.196965 -0.123311 -0.096502 0.054094 -0.243796 -0.039965 0.048553 -0.113970 0.045264 0.114742 0.002254 0.139262 -0.006649 0.195283 0.047183 -0.164064 0.007376 -0.203284 -0.149935 -0.056430 0.174017 0.250686 -0.005571 -0.069531 -0.026143 -0.413393 0.013989 0.011760 -0.072196 0.117187 -0.186618 -0.307476 -0.083983 0.004634 0.084825 -0.112918 -0.008622 -0.026148 0.119629 -0.044047 -0.082353 -0.146402 0.114721 0.086965 -0.209751 0.071981 0.164791 
6558_0_26_27	279	-0.527039 0.185638 0.502726 -0.280445 -0.095732 -0.665419 0.261768 0.030728 -0.032034 -0.508329 0.071866 0.634671 0.428002 0.210643 -0.848477 0.511350 -0.473007 0.345475 -0.222268 0.519490 -0.266469 -0.023341 -0.472037 0.875315 -0.007659 -0.520676 -0.694351 -0.238157 -0.298951 0.720925 0.283754 -0.685318 -0.817868 0.221886 -0.237257 -0.587021 0.765481 0.660390 -0.197159 0.119794 -0.877773 -0.434886 -1.591858 -0.261719 -0.829868 0.450090 0.010932 -0.050647 0.377004 -0.215796 
6558_0_38_40	280	-0.109377 -0.129794 0.258479 -0.079914 -0.214013 0.055862 0.116538 -0.203491 -0.065506 -0.205378 0.029037 0.021800 0.259381 0.027581 0.102804 -0.006615 -0.059258 0.150796 -0.096540 -0.013512 -0.120538 -0.011711 0.026536 -0.319221 0.024622 0.055143 -0.040010 0.173107 -0.277043 -0.017706 0.069027 -0.051117 -0.144584 -0.068720 -0.144043 -0.136514 0.267033 -0.010339 0.060278 -0.191728 -0.092539 -0.027306 -0.141500 -0.173672 -0.282310 0.232108 -0.069200 -0.116375 -0.081032 -0.078410 
6558_0_45_46	281	0.033947 -0.032445 0.203754 -0.095821 0.105880 -0.061070 0.194133 -0.111999 -0.089895 -0.027810 0.090367 0.096361 0.461125 0.008711 -0.080697 -0.229786 0.100957 0.100351 -0.095158 0.140900 0.012066 -0.127616 -0.143216 0.123451 -0.114160 0.049513 0.081212 0.001421 -0.253846 0.279252 0.077340 -0.049693 -0.092513 -0.068511 -0.285471 -0.078356 0.090156 0.016679 0.098803 -0.077581 -0.271870 -0.056576 -0.217943 -0.045821 0.039505 0.130622 0.183430 -0.068275 -0.040237 -0.038902 
2903_0_9_10	282	-0.084641 0.148197 0.095067 -0.042038 -0.273761 0.082113 0.112198 -0.140423 0.084975 -0.113861 0.197649 0.213890 0.066781 -0.220024 -0.127787 -0.025431 -0.135346 0.068288 0.050130 -0.024692 0.030048 -0.037661 0.005544 -0.122080 0.116055 0.124267 -0.145849 0.168827 0.022029 0.355542 0.180617 -0.136826 -0.015612 0.115777 -0.169318 -0.280943 0.122359 0.094446 -0.148266 -0.202274 -0.034586 -0.092024 0.076876 0.051427 -0.288776 0.193433 0.026195 -0.012022 -0.111382 0.122223 
2903_0_39_40	283	-0.077357 -0.228697 0.100265 0.116296 -0.255960 0.168328 0.175366 -0.137482 0.312838 -0.046207 0.219995 0.071484 -0.006719 -0.010944 -0.094347 -0.132363 0.030179 0.028583 -0.081684 0.246819 -0.121571 0.121676 -0.017336 0.037068 0.002698 0.132852 -0.295599 -0.088449 -0.084323 0.192163 0.164741 -0.127898 -0.063530 0.123402 -0.080130 0.044518 0.177670 -0.072389 -0.169144 -0.154089 0.031793 -0.015919 -0.172105 -0.088258 -0.077568 0.195030 -0.026271 -0.207653 0.222567 0.079365 
4524_0_24_25	284	-0.290654 -0.156332 0.170338 -0.157366 -0.155583 -0.122501 0.058963 -0.115425 0.191106 0.052864 -0.005123 0.170725 0.153176 -0.258682 -0.059935 0.010639 0.041365 -0.075813 -0.025266 0.023874 -0.044452 0.184795 -0.011300 -0.052148 0.029673 0.105632 -0.299672 0.056050 0.203573 0.233221 -0.063243 -0.283208 0.093140 -0.193632 -0.040394 -0.167711 -0.037286 0.064322 -0.086340 -0.200793 -0.090960 -0.088699 0.057246 0.169883 0.000812 0.196801 -0.088047 -0.262676 0.109529 0.063825 
4524_0_74_75	285	-0.037817 -0.221807 -0.034619 0.074094 -0.215476 0.042250 0.176885 -0.080614 0.106641 -0.119714 0.153239 0.016834 0.232421 -0.153459 -0.072742 -0.045741 0.284005 0.003435 -0.160528 0.212556 0.140060 0.147369 -0.021602 -0.157802 0.018315 0.036927 -0.144543 -0.008145 -0.184385 0.234716 0.176890 -0.323424 0.148510 -0.068878 -0.001174 -0.072720 0.061906 -0.118410 -0.081283 -0.029312 -0.116315 -0.116580 -0.135755 -0.129239 -0.186025 0.034814 0.189095 -0.234741 0.115773 0.077200 
1139_0_11_12	286	-0.408900 0.317603 -0.111202 -0.190558 0.161453 0.809335 1.091662 -0.131635 -0.354214 -1.070656 0.315522 0.494077 0.248307 -0.215369 -1.336345 0.979691 0.779992 1.004591 -0.654345 0.192447 -0.472672 -0.542811 -0.370508 1.414208 -0.845133 -2.155774 -1.089176 -0.409329 0.231161 0.477565 0.118606 0.087046 -1.431482 -1.391541 0.506079 0.225663 0.263060 0.924223 -0.836480 -0.418027 0.401238 1.097346 -0.586345 0.374674 -0.566122 0.906125 0.568341 -0.592822 1.258539 0.485817 
1139_0_23_24	287	-0.224009 0.056290 0.187679 -0.171499 0.024279 0.051094 0.184107 0.066945 -0.154994 -0.092334 0.056107 0.179231 -0.131616 -0.237854 0.016858 0.062047 0.121549 -0.023868 -0.297550 -0.035768 -0.239383 0.112200 -0.172542 -0.046720 -0.116699 -0.124540 -0.260763 0.261353 -0.100426 0.145394 0.059701 -0.057284 -0.180204 -0.358857 -0.081641 -0.143829 0.032439 -0.093908 0.067465 -0.076490 -0.004378 0.103450 0.065661 0.145219 0.029795 0.139812 0.062651 -0.076946 0.018091 0.100303 
1139_0_29_31	288	-0.091773 -0.222926 0.181433 0.084076 -0.127145 0.002400 0.186079 -0.094353 -0.048069 -0.060207 0.132071 0.000138 -0.036966 -0.089903 0.040202 -0.157927 -0.033926 0.346408 -0.037379 0.059364 -0.093724 0.052251 -0.216758 -0.033615 -0.066431 0.142784 -0.219356 0.152534 -0.143966 0.213907 -0.145879 0.001338 -0.042141 -0.312699 -0.302186 -0.285051 -0.052872 0.215170 0.073504 -0.129479 -0.007028 0.099716 0.016757 -0.064668 0.101109 -0.052113 0.179755 0.059537 -0.002069 0.084895 
1139_0_35_38	289	-0.008651 -0.026341 0.094102 -0.157324 -0.153508 0.132973 0.144759 0.047352 -0.094090 -0.151761 0.103601 -0.064036 -0.110248 -0.015144 -0.047882 0.010966 -0.144124 0.118829 -0.088717 -0.017182 -0.210083 0.019789 -0.150443 -0.016770 0.009254 -0.065842 -0.224355 0.158516 -0.174672 0.198255 0.290703 -0.115959 0.069701 -0.322378 -0.287158 -0.108422 -0.086462 0.220661 -0.034103 -0.365243 0.109525 0.110606 0.034961 0.148540 -0.016699 0.170236 0.001558 -0.046861 0.057406 0.078909 
1139_0_57_58	290	0.120051 -0.017714 0.032624 -0.054588 0.060293 0.226211 0.123289 -0.053378 -0.082952 -0.061715 0.347048 -0.034780 -0.019862 -0.021492 -0.207902 0.030390 0.072329 0.291942 -0.187483 0.019105 -0.299868 0.001680 0.056727 0.011347 -0.226064 -0.147793 -0.412364 0.034240 -0.034695 0.134092 0.041289 -0.157407 -0.091927 -0.276607 -0.150147 -0.105736 0.036174 0.049813 -0.007411 0.092565 -0.057827 0.104165 -0.089088 0.001077 -0.009604 0.034707 0.010505 -0.102281 0.104280 0.214821 
2486_0_20_21	291	-0.279218 -0.104327 0.158351 -0.115723 -0.052396 -0.039116 0.391346 -0.067660 0.251035 -0.120131 -0.163850 0.066670 0.149502 -0.053582 -0.245015 -0.125929 0.002664 -0.219119 -0.020546 0.184302 -0.118679 -0.097687 -0.229745 -0.060667 0.105582 -0.049057 -0.036289 0.109535 -0.008608 0.276197 -0.061046 -0.053032 0.038657 0.147789 -0.210305 -0.061224 0.173933 0.165350 -0.100956 0.126491 0.067469 -0.088483 -0.046037 0.033933 -0.073709 0.004693 -0.126541 -0.188117 -0.036795 -0.004499 
